ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster,Segment
462168,Male,Yes,35,Yes,Executive,0.0,High,3.0,0,💎 High Value Professionals
462171,Female,Yes,41,No,Engineer,3.0,High,2.0,0,💎 High Value Professionals
462172,Male,Yes,37,Yes,Doctor,1.0,Average,2.0,0,💎 High Value Professionals
462174,Female,Yes,41,Yes,Engineer,8.0,Average,4.0,0,💎 High Value Professionals
462177,Male,No,35,,Artist,6.0,Low,5.0,3,🏠 Homemakers & Seniors
462179,Female,No,33,Yes,Marketing,0.0,Low,9.0,1,👨‍👩‍👧 Family Oriented
462180,Female,Yes,61,Yes,Engineer,2.0,Average,4.0,0,💎 High Value Professionals
462186,Female,No,19,No,Doctor,1.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462187,Female,No,50,Yes,Artist,4.0,Low,1.0,3,🏠 Homemakers & Seniors
462188,Female,Yes,48,No,Engineer,0.0,Average,4.0,0,💎 High Value Professionals
462196,Male,Yes,57,No,Marketing,1.0,Average,3.0,2,🌱 Young Starters
462197,Female,Yes,72,No,Engineer,1.0,Average,3.0,2,🌱 Young Starters
462198,Female,No,39,No,Engineer,4.0,Low,,3,🏠 Homemakers & Seniors
462200,Female,Yes,49,Yes,Doctor,0.0,Low,3.0,0,💎 High Value Professionals
462202,Female,No,41,Yes,Entertainment,0.0,Low,4.0,3,🏠 Homemakers & Seniors
462203,Male,Yes,65,No,Executive,2.0,High,7.0,0,💎 High Value Professionals
462204,Female,No,22,No,Marketing,0.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462205,Female,No,23,No,Healthcare,0.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462209,Female,Yes,41,No,Artist,0.0,Low,1.0,0,💎 High Value Professionals
462210,Female,Yes,42,Yes,Engineer,0.0,Low,3.0,0,💎 High Value Professionals
462211,Male,No,18,No,Healthcare,0.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462214,Male,Yes,49,No,Doctor,1.0,Low,2.0,0,💎 High Value Professionals
462216,Female,Yes,40,No,Doctor,0.0,Low,2.0,0,💎 High Value Professionals
462218,Male,Yes,50,No,Executive,1.0,Average,5.0,0,💎 High Value Professionals
462220,Female,No,19,No,Healthcare,6.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462222,Male,No,22,No,Healthcare,0.0,Low,6.0,1,👨‍👩‍👧 Family Oriented
462229,Male,No,23,No,,1.0,Low,8.0,1,👨‍👩‍👧 Family Oriented
462231,Male,No,27,Yes,Artist,4.0,Low,6.0,1,👨‍👩‍👧 Family Oriented
462232,Male,Yes,55,No,Executive,0.0,High,8.0,0,💎 High Value Professionals
462234,Male,Yes,32,No,,1.0,Average,6.0,1,👨‍👩‍👧 Family Oriented
462238,Male,Yes,57,No,Entertainment,,Low,2.0,0,💎 High Value Professionals
462240,Male,Yes,80,No,Lawyer,0.0,High,2.0,2,🌱 Young Starters
462243,Male,Yes,43,No,Executive,0.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462246,Female,Yes,79,No,Lawyer,1.0,High,2.0,2,🌱 Young Starters
462249,Male,No,25,No,Entertainment,1.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462256,Female,Yes,58,Yes,Homemaker,0.0,Average,4.0,2,🌱 Young Starters
462257,Female,Yes,78,Yes,Lawyer,,High,2.0,2,🌱 Young Starters
462260,Male,Yes,76,Yes,Lawyer,1.0,Low,2.0,2,🌱 Young Starters
462262,Male,No,27,No,Healthcare,1.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462274,Male,Yes,47,Yes,Artist,1.0,Average,3.0,0,💎 High Value Professionals
462275,Male,Yes,43,Yes,Artist,1.0,Average,2.0,0,💎 High Value Professionals
462278,Male,No,31,Yes,Healthcare,1.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462279,Male,No,27,No,Healthcare,0.0,Low,7.0,1,👨‍👩‍👧 Family Oriented
462280,Male,No,31,Yes,Healthcare,0.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462281,Male,Yes,46,Yes,Artist,1.0,Low,2.0,0,💎 High Value Professionals
462284,Male,Yes,48,Yes,Executive,1.0,Average,4.0,0,💎 High Value Professionals
462285,Male,Yes,51,Yes,Doctor,,Low,2.0,0,💎 High Value Professionals
462286,Male,Yes,57,No,Doctor,0.0,Average,2.0,0,💎 High Value Professionals
462290,Female,No,30,Yes,Doctor,0.0,Low,1.0,3,🏠 Homemakers & Seniors
462291,Female,No,37,Yes,Marketing,,Low,3.0,1,👨‍👩‍👧 Family Oriented
462297,Female,No,31,Yes,Artist,14.0,Low,2.0,3,🏠 Homemakers & Seniors
462300,Male,Yes,49,Yes,Artist,1.0,Average,3.0,0,💎 High Value Professionals
462304,Male,Yes,56,Yes,Artist,1.0,Low,4.0,0,💎 High Value Professionals
462306,Male,Yes,83,No,Lawyer,8.0,High,2.0,2,🌱 Young Starters
462309,Male,No,32,Yes,Healthcare,,Low,1.0,3,🏠 Homemakers & Seniors
462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,0,💎 High Value Professionals
462323,Female,Yes,71,Yes,Doctor,1.0,Average,2.0,0,💎 High Value Professionals
462336,Male,Yes,50,No,Artist,0.0,Low,4.0,0,💎 High Value Professionals
462339,Male,No,31,Yes,Artist,4.0,Low,5.0,3,🏠 Homemakers & Seniors
462340,Male,Yes,60,No,Entertainment,0.0,Average,6.0,0,💎 High Value Professionals
462342,Female,Yes,71,Yes,Lawyer,8.0,High,2.0,2,🌱 Young Starters
462345,Male,Yes,49,Yes,Doctor,0.0,Average,6.0,0,💎 High Value Professionals
462346,Male,Yes,74,Yes,Lawyer,9.0,Low,1.0,2,🌱 Young Starters
462349,Male,Yes,51,Yes,Artist,1.0,Average,6.0,0,💎 High Value Professionals
462355,Male,Yes,61,No,Entertainment,0.0,Low,,2,🌱 Young Starters
462356,Male,No,46,Yes,Engineer,0.0,Low,3.0,3,🏠 Homemakers & Seniors
462358,Male,Yes,39,No,Doctor,2.0,Average,2.0,0,💎 High Value Professionals
462365,Male,Yes,85,Yes,Lawyer,1.0,High,2.0,2,🌱 Young Starters
462368,Female,Yes,31,Yes,Artist,1.0,Average,2.0,0,💎 High Value Professionals
462370,Male,Yes,39,Yes,Executive,4.0,High,3.0,0,💎 High Value Professionals
462381,Female,Yes,48,No,Doctor,1.0,High,2.0,0,💎 High Value Professionals
462382,Male,Yes,71,Yes,Lawyer,0.0,High,2.0,2,🌱 Young Starters
462384,Female,No,31,Yes,Healthcare,,Low,1.0,3,🏠 Homemakers & Seniors
462386,Female,No,32,Yes,Healthcare,0.0,Low,5.0,1,👨‍👩‍👧 Family Oriented
462389,Female,Yes,55,No,Engineer,0.0,Low,1.0,0,💎 High Value Professionals
462395,Male,Yes,46,Yes,Artist,0.0,High,2.0,0,💎 High Value Professionals
462396,Male,Yes,53,Yes,Doctor,,Average,2.0,0,💎 High Value Professionals
462397,Male,Yes,50,Yes,Artist,0.0,Average,4.0,0,💎 High Value Professionals
462400,Male,No,45,Yes,Artist,1.0,Low,1.0,3,🏠 Homemakers & Seniors
462401,Male,Yes,33,No,Executive,1.0,Average,2.0,0,💎 High Value Professionals
462409,Female,Yes,29,No,Engineer,5.0,Low,2.0,3,🏠 Homemakers & Seniors
462411,Male,No,35,Yes,Artist,8.0,Low,1.0,3,🏠 Homemakers & Seniors
462415,Male,No,25,No,Doctor,1.0,Low,1.0,1,👨‍👩‍👧 Family Oriented
462420,Male,No,26,Yes,Healthcare,0.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462421,Male,No,48,Yes,Artist,1.0,Low,2.0,3,🏠 Homemakers & Seniors
462423,Male,Yes,66,No,Lawyer,0.0,High,3.0,2,🌱 Young Starters
462424,Female,Yes,38,No,Artist,0.0,Low,3.0,0,💎 High Value Professionals
462428,Male,Yes,65,Yes,Entertainment,2.0,Average,3.0,0,💎 High Value Professionals
462429,Male,Yes,87,No,Lawyer,1.0,Low,1.0,2,🌱 Young Starters
462445,Male,No,20,No,Healthcare,1.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462446,Male,No,19,No,Healthcare,0.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462447,Male,No,22,No,Healthcare,9.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462450,Male,No,18,No,Healthcare,0.0,Low,,1,👨‍👩‍👧 Family Oriented
462451,Male,No,18,No,Marketing,1.0,Low,9.0,1,👨‍👩‍👧 Family Oriented
462452,Male,No,19,No,Healthcare,0.0,Low,,1,👨‍👩‍👧 Family Oriented
462454,Male,No,19,No,Healthcare,1.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462456,Male,No,22,No,Healthcare,0.0,Low,8.0,1,👨‍👩‍👧 Family Oriented
462457,Male,No,31,No,Healthcare,4.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462463,Male,Yes,63,No,Artist,0.0,Average,2.0,0,💎 High Value Professionals
462472,Male,No,43,Yes,Artist,1.0,Low,1.0,3,🏠 Homemakers & Seniors
462473,Male,No,73,No,Engineer,0.0,Low,,2,🌱 Young Starters
462485,Female,Yes,39,No,Engineer,0.0,Low,2.0,0,💎 High Value Professionals
462488,Male,No,31,Yes,Healthcare,1.0,Low,5.0,1,👨‍👩‍👧 Family Oriented
462491,Male,No,31,Yes,Artist,0.0,Low,5.0,1,👨‍👩‍👧 Family Oriented
462492,Male,Yes,43,No,Artist,0.0,Average,4.0,0,💎 High Value Professionals
462496,Male,Yes,52,No,Artist,0.0,Average,3.0,0,💎 High Value Professionals
462498,Female,Yes,63,Yes,Doctor,0.0,Average,3.0,0,💎 High Value Professionals
462503,Male,Yes,51,Yes,Executive,1.0,High,4.0,0,💎 High Value Professionals
462508,Male,Yes,35,Yes,Healthcare,1.0,Low,7.0,1,👨‍👩‍👧 Family Oriented
462512,Female,Yes,32,No,Entertainment,,Average,2.0,0,💎 High Value Professionals
462517,Female,Yes,39,Yes,Homemaker,9.0,High,4.0,0,💎 High Value Professionals
462518,Female,No,25,No,Healthcare,1.0,Low,6.0,1,👨‍👩‍👧 Family Oriented
462519,Male,No,20,No,Healthcare,0.0,Low,5.0,1,👨‍👩‍👧 Family Oriented
462521,Female,No,33,No,Homemaker,9.0,Low,1.0,3,🏠 Homemakers & Seniors
462522,Male,Yes,36,No,Executive,0.0,Average,5.0,1,👨‍👩‍👧 Family Oriented
462524,Female,Yes,35,Yes,Doctor,,Low,2.0,3,🏠 Homemakers & Seniors
462525,Female,Yes,42,Yes,Artist,1.0,Average,2.0,0,💎 High Value Professionals
462526,Female,Yes,52,Yes,Artist,2.0,Average,5.0,0,💎 High Value Professionals
462529,Female,Yes,42,Yes,Engineer,1.0,Low,2.0,0,💎 High Value Professionals
462531,Female,Yes,57,No,Homemaker,,High,2.0,2,🌱 Young Starters
462533,Female,No,30,Yes,Entertainment,1.0,Low,3.0,3,🏠 Homemakers & Seniors
462538,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,2,🌱 Young Starters
462541,Male,Yes,66,Yes,Engineer,3.0,High,2.0,0,💎 High Value Professionals
462542,Female,Yes,62,Yes,Artist,9.0,Average,5.0,0,💎 High Value Professionals
462543,Female,Yes,36,Yes,Artist,4.0,Low,1.0,3,🏠 Homemakers & Seniors
462545,Male,No,33,No,Engineer,0.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462554,Male,No,28,No,Healthcare,0.0,Low,8.0,1,👨‍👩‍👧 Family Oriented
462561,Female,Yes,48,Yes,Artist,3.0,Average,2.0,0,💎 High Value Professionals
462563,Female,Yes,53,Yes,Artist,1.0,Average,2.0,0,💎 High Value Professionals
462566,Female,Yes,27,No,Doctor,1.0,Low,,0,💎 High Value Professionals
462577,Female,Yes,71,No,Marketing,0.0,High,2.0,2,🌱 Young Starters
462578,Male,Yes,35,Yes,Artist,9.0,Average,2.0,0,💎 High Value Professionals
462580,Female,No,41,Yes,Artist,0.0,Low,1.0,3,🏠 Homemakers & Seniors
462584,Female,Yes,39,No,Entertainment,0.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462587,Female,Yes,79,No,Lawyer,1.0,High,2.0,2,🌱 Young Starters
462589,Female,No,29,No,Engineer,9.0,Low,8.0,1,👨‍👩‍👧 Family Oriented
462595,Female,No,33,Yes,Artist,7.0,Low,7.0,3,🏠 Homemakers & Seniors
462596,Female,No,31,No,Healthcare,0.0,Low,,1,👨‍👩‍👧 Family Oriented
462600,Male,Yes,25,No,Engineer,4.0,Average,3.0,0,💎 High Value Professionals
462607,Female,,43,No,Engineer,2.0,Average,3.0,0,💎 High Value Professionals
462609,Female,Yes,52,No,Doctor,4.0,Low,1.0,3,🏠 Homemakers & Seniors
462611,Male,Yes,41,No,Executive,0.0,High,7.0,0,💎 High Value Professionals
462612,Female,Yes,27,No,Doctor,,High,6.0,0,💎 High Value Professionals
462613,Female,Yes,39,No,Engineer,1.0,Average,5.0,0,💎 High Value Professionals
462615,Male,No,32,No,Doctor,3.0,Low,7.0,1,👨‍👩‍👧 Family Oriented
462617,Male,No,19,No,Healthcare,1.0,Low,5.0,1,👨‍👩‍👧 Family Oriented
462619,Male,,58,No,,1.0,High,,2,🌱 Young Starters
462625,Male,No,30,Yes,Artist,1.0,Low,3.0,3,🏠 Homemakers & Seniors
462626,Female,No,31,Yes,Engineer,0.0,Low,6.0,1,👨‍👩‍👧 Family Oriented
462632,Female,Yes,43,No,Engineer,,Average,4.0,0,💎 High Value Professionals
462637,Female,Yes,63,No,Marketing,,Average,6.0,2,🌱 Young Starters
462643,Female,Yes,37,Yes,Engineer,,Average,3.0,0,💎 High Value Professionals
462654,Male,Yes,37,No,Artist,0.0,Average,6.0,0,💎 High Value Professionals
462658,Female,Yes,31,Yes,Homemaker,9.0,Average,2.0,3,🏠 Homemakers & Seniors
462668,Female,No,38,Yes,Artist,4.0,Low,1.0,3,🏠 Homemakers & Seniors
462669,Female,Yes,41,Yes,Entertainment,,High,6.0,0,💎 High Value Professionals
462678,Female,Yes,45,Yes,Artist,3.0,Average,3.0,0,💎 High Value Professionals
462680,Male,Yes,35,Yes,Doctor,,Average,4.0,0,💎 High Value Professionals
462683,Female,Yes,43,No,Engineer,1.0,Low,5.0,1,👨‍👩‍👧 Family Oriented
462685,Female,No,33,No,Healthcare,,Low,3.0,1,👨‍👩‍👧 Family Oriented
462687,Male,No,26,No,Homemaker,14.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462692,Female,Yes,39,No,Artist,,Average,2.0,0,💎 High Value Professionals
462696,Male,Yes,49,No,Artist,1.0,High,2.0,0,💎 High Value Professionals
462697,Male,,47,No,,0.0,Average,2.0,2,🌱 Young Starters
462702,Male,Yes,53,No,Entertainment,1.0,Average,4.0,0,💎 High Value Professionals
462704,Male,Yes,52,Yes,Executive,5.0,High,5.0,0,💎 High Value Professionals
462705,Female,Yes,66,No,Lawyer,0.0,Average,2.0,2,🌱 Young Starters
462716,Male,No,26,No,Entertainment,6.0,Low,2.0,1,👨‍👩‍👧 Family Oriented
462720,Male,Yes,38,Yes,Marketing,,Low,5.0,1,👨‍👩‍👧 Family Oriented
462722,Female,No,25,No,Homemaker,,Low,4.0,1,👨‍👩‍👧 Family Oriented
462723,Female,Yes,53,No,Artist,8.0,Average,2.0,0,💎 High Value Professionals
462727,Female,Yes,87,No,Lawyer,0.0,High,2.0,2,🌱 Young Starters
462729,Male,No,28,No,Healthcare,1.0,Low,2.0,1,👨‍👩‍👧 Family Oriented
462731,Female,Yes,37,Yes,Artist,7.0,High,3.0,0,💎 High Value Professionals
462732,Female,Yes,42,Yes,Artist,,Low,1.0,3,🏠 Homemakers & Seniors
462735,Female,Yes,25,No,Artist,1.0,Average,2.0,0,💎 High Value Professionals
462736,Female,Yes,33,No,Engineer,6.0,Low,3.0,3,🏠 Homemakers & Seniors
462738,Female,No,33,Yes,Healthcare,,Low,3.0,3,🏠 Homemakers & Seniors
462739,Male,Yes,46,Yes,Artist,1.0,Low,2.0,0,💎 High Value Professionals
462743,Male,No,33,No,Healthcare,2.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462746,Male,No,26,No,Entertainment,1.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462747,Male,No,32,No,Doctor,6.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462752,Female,No,25,No,Healthcare,,Low,1.0,1,👨‍👩‍👧 Family Oriented
462755,Female,No,18,No,Healthcare,1.0,Low,,1,👨‍👩‍👧 Family Oriented
462756,Female,No,22,No,Engineer,0.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462761,Male,No,19,No,Healthcare,2.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462762,Male,Yes,46,Yes,Artist,0.0,High,4.0,0,💎 High Value Professionals
462767,Male,No,19,No,Healthcare,4.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462768,Male,Yes,45,Yes,Artist,0.0,Average,3.0,0,💎 High Value Professionals
462776,Female,Yes,52,Yes,Engineer,1.0,Average,3.0,0,💎 High Value Professionals
462785,Female,Yes,42,Yes,Engineer,,Average,5.0,0,💎 High Value Professionals
462788,Male,Yes,47,No,Entertainment,1.0,Average,3.0,0,💎 High Value Professionals
462792,Male,Yes,45,No,Homemaker,,Average,4.0,2,🌱 Young Starters
462799,Male,No,32,No,Healthcare,,Low,,1,👨‍👩‍👧 Family Oriented
462804,Male,Yes,41,No,Executive,5.0,High,3.0,0,💎 High Value Professionals
462807,Female,No,28,Yes,Homemaker,,Low,1.0,3,🏠 Homemakers & Seniors
462810,Male,Yes,37,No,Executive,9.0,High,4.0,0,💎 High Value Professionals
462814,Female,Yes,20,No,Engineer,8.0,Average,2.0,3,🏠 Homemakers & Seniors
462817,Female,Yes,73,Yes,Lawyer,3.0,Low,1.0,2,🌱 Young Starters
462819,Male,Yes,51,Yes,Artist,0.0,Average,3.0,0,💎 High Value Professionals
462823,Male,Yes,18,Yes,Engineer,,Average,4.0,0,💎 High Value Professionals
462824,Male,Yes,42,No,Engineer,1.0,Average,3.0,0,💎 High Value Professionals
462826,Male,No,20,No,Healthcare,1.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462827,Female,No,23,No,Doctor,0.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462834,Male,Yes,31,Yes,Homemaker,2.0,Low,2.0,0,💎 High Value Professionals
462838,Female,Yes,33,Yes,Homemaker,1.0,Low,3.0,3,🏠 Homemakers & Seniors
462841,Male,No,21,No,Healthcare,9.0,Low,6.0,1,👨‍👩‍👧 Family Oriented
462845,Male,Yes,51,Yes,Doctor,5.0,Average,7.0,0,💎 High Value Professionals
462849,Male,Yes,47,Yes,Artist,0.0,Average,4.0,0,💎 High Value Professionals
462850,Male,No,20,No,Healthcare,0.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
462853,Male,No,21,No,Healthcare,0.0,Low,2.0,1,👨‍👩‍👧 Family Oriented
462854,Male,No,22,No,Healthcare,1.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462858,Female,No,32,Yes,Engineer,9.0,Low,4.0,3,🏠 Homemakers & Seniors
462861,Female,No,30,Yes,Healthcare,8.0,Low,1.0,3,🏠 Homemakers & Seniors
462866,Male,Yes,61,Yes,Doctor,1.0,Low,1.0,0,💎 High Value Professionals
462868,Male,Yes,43,No,Entertainment,0.0,Average,4.0,0,💎 High Value Professionals
462869,Male,No,25,Yes,Doctor,8.0,Low,1.0,3,🏠 Homemakers & Seniors
462871,Male,Yes,46,No,Entertainment,0.0,Average,3.0,0,💎 High Value Professionals
462872,Female,Yes,53,No,Engineer,12.0,Low,2.0,3,🏠 Homemakers & Seniors
462874,Male,Yes,55,Yes,Doctor,0.0,High,2.0,0,💎 High Value Professionals
462887,Female,Yes,42,No,Engineer,0.0,Low,3.0,0,💎 High Value Professionals
462890,Female,No,26,Yes,Marketing,11.0,Low,1.0,3,🏠 Homemakers & Seniors
462891,Male,No,29,No,Healthcare,0.0,Low,3.0,1,👨‍👩‍👧 Family Oriented
462894,Male,Yes,39,Yes,Artist,4.0,Average,4.0,0,💎 High Value Professionals
462900,Male,Yes,38,Yes,Artist,1.0,Average,3.0,0,💎 High Value Professionals
462903,Male,Yes,69,Yes,Entertainment,,Average,2.0,0,💎 High Value Professionals
462905,Female,No,25,No,Artist,6.0,Low,3.0,3,🏠 Homemakers & Seniors
462914,Female,No,26,Yes,Artist,4.0,Low,4.0,3,🏠 Homemakers & Seniors
462920,Male,Yes,51,No,Executive,0.0,High,5.0,0,💎 High Value Professionals
462923,Male,Yes,30,No,Homemaker,8.0,Average,2.0,0,💎 High Value Professionals
462925,Female,Yes,28,No,Homemaker,,Average,2.0,1,👨‍👩‍👧 Family Oriented
462927,Female,No,33,No,Homemaker,8.0,Low,2.0,3,🏠 Homemakers & Seniors
462936,Female,No,41,Yes,Engineer,,Low,1.0,3,🏠 Homemakers & Seniors
462941,Male,No,71,No,Lawyer,,Low,2.0,2,🌱 Young Starters
462944,Male,Yes,42,Yes,Executive,5.0,High,3.0,0,💎 High Value Professionals
462951,Male,Yes,71,Yes,Lawyer,2.0,Low,1.0,2,🌱 Young Starters
462956,Male,Yes,35,No,Artist,6.0,Average,5.0,0,💎 High Value Professionals
462958,Male,No,28,No,Marketing,0.0,Low,5.0,1,👨‍👩‍👧 Family Oriented
462963,Male,Yes,31,Yes,Artist,1.0,Average,2.0,0,💎 High Value Professionals
462966,Male,Yes,43,Yes,Artist,2.0,Average,3.0,0,💎 High Value Professionals
462968,Female,Yes,77,No,Lawyer,0.0,High,2.0,2,🌱 Young Starters
462971,Female,Yes,71,Yes,Engineer,0.0,Low,1.0,0,💎 High Value Professionals
462976,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,0,💎 High Value Professionals
462981,Female,No,26,No,Homemaker,9.0,Low,1.0,3,🏠 Homemakers & Seniors
462982,Male,Yes,40,No,Doctor,4.0,Average,4.0,0,💎 High Value Professionals
462983,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,2,🌱 Young Starters
462984,Female,Yes,73,Yes,Artist,1.0,High,2.0,0,💎 High Value Professionals
462986,Male,No,26,Yes,Healthcare,1.0,Low,6.0,1,👨‍👩‍👧 Family Oriented
462992,Female,Yes,57,Yes,Engineer,,High,3.0,0,💎 High Value Professionals
462993,Male,Yes,30,No,Artist,,Average,3.0,0,💎 High Value Professionals
462994,Female,Yes,36,No,Artist,,Average,3.0,0,💎 High Value Professionals
462998,Male,Yes,52,No,Entertainment,10.0,Average,4.0,0,💎 High Value Professionals
463003,Male,Yes,42,Yes,Artist,3.0,Average,2.0,0,💎 High Value Professionals
463012,Male,Yes,52,No,Engineer,,Low,1.0,0,💎 High Value Professionals
463020,Male,Yes,28,Yes,Artist,0.0,Average,3.0,0,💎 High Value Professionals
463023,Female,Yes,43,No,Homemaker,7.0,Low,1.0,3,🏠 Homemakers & Seniors
463024,Male,No,43,Yes,Artist,,Low,1.0,3,🏠 Homemakers & Seniors
463028,Male,No,25,No,Doctor,0.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
463030,Male,Yes,52,Yes,Executive,1.0,High,3.0,0,💎 High Value Professionals
463034,Female,No,28,Yes,Homemaker,9.0,Low,1.0,3,🏠 Homemakers & Seniors
463037,Male,Yes,56,Yes,Entertainment,0.0,Average,4.0,0,💎 High Value Professionals
463039,Male,Yes,38,No,Executive,12.0,High,7.0,0,💎 High Value Professionals
463040,Male,Yes,83,No,Lawyer,1.0,High,2.0,2,🌱 Young Starters
463044,Male,Yes,82,Yes,Lawyer,,High,2.0,2,🌱 Young Starters
463047,Male,Yes,32,Yes,Homemaker,8.0,Low,,3,🏠 Homemakers & Seniors
463051,Female,No,35,Yes,Homemaker,12.0,Low,1.0,3,🏠 Homemakers & Seniors
463052,Male,Yes,40,Yes,Marketing,0.0,Low,2.0,2,🌱 Young Starters
463058,Female,No,25,Yes,Homemaker,13.0,Low,1.0,3,🏠 Homemakers & Seniors
463062,Female,Yes,39,Yes,Artist,,Average,3.0,0,💎 High Value Professionals
463069,Male,No,25,Yes,Artist,7.0,Low,1.0,3,🏠 Homemakers & Seniors
463075,Male,Yes,52,Yes,Artist,0.0,Low,4.0,0,💎 High Value Professionals
463080,Male,No,33,No,Artist,0.0,Low,4.0,1,👨‍👩‍👧 Family Oriented
463083,Male,No,28,Yes,Artist,6.0,Low,3.0,3,🏠 Homemakers & Seniors
463085,Female,No,43,Yes,Artist,0.0,Low,1.0,3,🏠 Homemakers & Seniors
463086,Male,No,30,Yes,Artist,8.0,Low,,3,🏠 Homemakers & Seniors
463088,Female,Yes,84,Yes,Lawyer,1.0,High,2.0,2,🌱 Young Starters
463089,Male,Yes,48,Yes,Executive,6.0,High,4.0,0,💎 High Value Professionals
463090,Female,Yes,55,No,Engineer,3.0,Average,2.0,0,💎 High Value Professionals
463091,Female,Yes,37,Yes,Homemaker,8.0,Low,1.0,3,🏠 Homemakers & Seniors
463094,Male,Yes,38,Yes,Engineer,11.0,Average,3.0,0,💎 High Value Professionals
463096,Female,No,28,Yes,Doctor,,Low,3.0,3,🏠 Homemakers & Seniors
463099,Male,Yes,86,Yes,Lawyer,,Low,1.0,2,🌱 Young Starters
463100,Female,No,35,No,Homemaker,9.0,Low,1.0,3,🏠 Homemakers & Seniors
463102,Male,No,35,No,Entertainment,0.0,Low,2.0,1,👨‍👩‍👧 Family Oriented
463104,Female,Yes,46,No,Lawyer,0.0,Low,1.0,2,🌱 Young Starters
463106,Female,Yes,79,Yes,Lawyer,0.0,Low,1.0,2,🌱 Young Starters
463108,Male,Yes,63,Yes,Lawyer,5.0,High,2.0,2,🌱 Young Starters
463118,Female,Yes,50,Yes,Doctor,,High,3.0,0,💎 High Value Professionals
463120,Female,No,35,Yes,Entertainment,0.0,Low,1.0,3,🏠 Homemakers & Seniors
